Season,Week,game_date,home_team,away_team,has_odds
2024,4,2024-09-29,Chargers,Chiefs,
2024,4,2024-09-29,Cardinals,Commanders,
2024,4,2024-09-29,Buccaneers,Eagles,
2024,4,2024-09-29,Texans,Jaguars,
2024,4,2024-09-29,49ers,Patriots,
2024,4,2024-09-29,Bears,Rams,
2024,4,2024-09-29,Falcons,Saints,
2024,4,2024-09-29,Colts,Steelers,
2024,4,2024-09-29,Packers,Vikings,
2024,4,2024-09-30,Lions,Seahawks,
2024,4,2024-09-30,Dolphins,Titans,
2024,5,2024-10-03,Falcons,Buccaneers,
2024,5,2024-10-06,Texans,Bills,
2024,5,2024-10-06,Commanders,Browns,
2024,5,2024-10-06,49ers,Cardinals,
2024,5,2024-10-06,Jaguars,Colts,
2024,5,2024-10-06,Steelers,Cowboys,
2024,5,2024-10-06,Patriots,Dolphins,
2024,5,2024-10-06,Seahawks,Giants,
2024,5,2024-10-06,Vikings,Jets,
2024,5,2024-10-06,Rams,Packers,
2024,5,2024-10-06,Bears,Panthers,
2024,5,2024-10-06,Broncos,Raiders,
2024,5,2024-10-06,Bengals,Ravens,
2024,5,2024-10-07,Chiefs,Saints,
2024,6,2024-10-10,Seahawks,49ers,
2024,6,2024-10-13,Giants,Bengals,
2024,6,2024-10-13,Eagles,Browns,
2024,6,2024-10-13,Saints,Buccaneers,
2024,6,2024-10-13,Packers,Cardinals,
2024,6,2024-10-13,Broncos,Chargers,
2024,6,2024-10-13,Titans,Colts,
2024,6,2024-10-13,Ravens,Commanders,
2024,6,2024-10-13,Panthers,Falcons,
2024,6,2024-10-13,Bears,Jaguars,
2024,6,2024-10-13,Cowboys,Lions,
2024,6,2024-10-13,Raiders,Steelers,
2024,6,2024-10-13,Patriots,Texans,
2024,6,2024-10-14,Jets,Bills,
2024,7,2024-10-17,Saints,Broncos,
2024,7,2024-10-20,Browns,Bengals,
2024,7,2024-10-20,49ers,Chiefs,
2024,7,2024-10-20,Colts,Dolphins,
2024,7,2024-10-20,Giants,Eagles,
2024,7,2024-10-20,Steelers,Jets,
2024,7,2024-10-20,Vikings,Lions,
2024,7,2024-10-20,Commanders,Panthers,
2024,7,2024-10-20,Jaguars,Patriots,
2024,7,2024-10-20,Rams,Raiders,
2024,7,2024-10-20,Falcons,Seahawks,
2024,7,2024-10-20,Packers,Texans,
2024,7,2024-10-20,Bills,Titans,
2024,7,2024-10-21,Cardinals,Chargers,
2024,7,2024-10-21,Buccaneers,Ravens,
2024,8,2024-10-24,Rams,Vikings,
2024,8,2024-10-27,Commanders,Bears,
2024,8,2024-10-27,Seahawks,Bills,
2024,8,2024-10-27,Dolphins,Cardinals,
2024,8,2024-10-27,Raiders,Chiefs,
2024,8,2024-10-27,Texans,Colts,
2024,8,2024-10-27,49ers,Cowboys,
2024,8,2024-10-27,Bengals,Eagles,
2024,8,2024-10-27,Buccaneers,Falcons,
2024,8,2024-10-27,Patriots,Jets,
2024,8,2024-10-27,Jaguars,Packers,
2024,8,2024-10-27,Broncos,Panthers,
2024,8,2024-10-27,Browns,Ravens,
2024,8,2024-10-27,Chargers,Saints,
2024,8,2024-10-27,Lions,Titans,
2024,8,2024-10-28,Steelers,Giants,
2024,9,2024-10-31,Jets,Texans,
2024,9,2024-11-03,Cardinals,Bears,
2024,9,2024-11-03,Ravens,Broncos,
2024,9,2024-11-03,Browns,Chargers,
2024,9,2024-11-03,Vikings,Colts,
2024,9,2024-11-03,Giants,Commanders,
2024,9,2024-11-03,Falcons,Cowboys,
2024,9,2024-11-03,Bills,Dolphins,
2024,9,2024-11-03,Eagles,Jaguars,
2024,9,2024-11-03,Packers,Lions,
2024,9,2024-11-03,Titans,Patriots,
2024,9,2024-11-03,Bengals,Raiders,
2024,9,2024-11-03,Seahawks,Rams,
2024,9,2024-11-03,Panthers,Saints,
2024,9,2024-11-04,Chiefs,Buccaneers,
2024,10,2024-11-07,Ravens,Bengals,
2024,10,2024-11-10,Buccaneers,49ers,
2024,10,2024-11-10,Colts,Bills,
2024,10,2024-11-10,Chiefs,Broncos,
2024,10,2024-11-10,Cowboys,Eagles,
2024,10,2024-11-10,Saints,Falcons,
2024,10,2024-11-10,Panthers,Giants,
2024,10,2024-11-10,Cardinals,Jets,
2024,10,2024-11-10,Texans,Lions,
2024,10,2024-11-10,Bears,Patriots,
2024,10,2024-11-10,Commanders,Steelers,
2024,10,2024-11-10,Chargers,Titans,
2024,10,2024-11-10,Jaguars,Vikings,
2024,10,2024-11-11,Rams,Dolphins,
2024,11,2024-11-14,Eagles,Commanders,
2024,11,2024-11-17,Chargers,Bengals,
2024,11,2024-11-17,Saints,Browns,
2024,11,2024-11-17,Bills,Chiefs,
2024,11,2024-11-17,Jets,Colts,
2024,11,2024-11-17,Broncos,Falcons,
2024,11,2024-11-17,Lions,Jaguars,
2024,11,2024-11-17,Bears,Packers,
2024,11,2024-11-17,Dolphins,Raiders,
2024,11,2024-11-17,Patriots,Rams,
2024,11,2024-11-17,Steelers,Ravens,
2024,11,2024-11-17,49ers,Seahawks,
2024,11,2024-11-17,Titans,Vikings,
2024,11,2024-11-18,Cowboys,Texans,
2024,12,2024-11-21,Browns,Steelers,
2024,12,2024-11-24,Packers,49ers,
2024,12,2024-11-24,Raiders,Broncos,
2024,12,2024-11-24,Giants,Buccaneers,
2024,12,2024-11-24,Seahawks,Cardinals,
2024,12,2024-11-24,Panthers,Chiefs,
2024,12,2024-11-24,Commanders,Cowboys,
2024,12,2024-11-24,Rams,Eagles,
2024,12,2024-11-24,Colts,Lions,
2024,12,2024-11-24,Dolphins,Patriots,
2024,12,2024-11-24,Texans,Titans,
2024,12,2024-11-24,Bears,Vikings,
2024,12,2024-11-25,Chargers,Ravens,
2024,13,2024-11-28,Lions,Bears,
2024,13,2024-11-28,Packers,Dolphins,
2024,13,2024-11-28,Cowboys,Giants,
2024,13,2024-11-29,Chiefs,Raiders,
2024,13,2024-12-01,Bills,49ers,
2024,13,2024-12-01,Panthers,Buccaneers,
2024,13,2024-12-01,Vikings,Cardinals,
2024,13,2024-12-01,Falcons,Chargers,
2024,13,2024-12-01,Patriots,Colts,
2024,13,2024-12-01,Ravens,Eagles,
2024,13,2024-12-01,Saints,Rams,
2024,13,2024-12-01,Jets,Seahawks,
2024,13,2024-12-01,Bengals,Steelers,
2024,13,2024-12-01,Jaguars,Texans,
2024,13,2024-12-01,Commanders,Titans,
2024,13,2024-12-02,Broncos,Browns,
2024,14,2024-12-05,Lions,Packers,
2024,14,2024-12-08,49ers,Bears,
2024,14,2024-12-08,Rams,Bills,
2024,14,2024-12-08,Steelers,Browns,
2024,14,2024-12-08,Chiefs,Chargers,
2024,14,2024-12-08,Vikings,Falcons,
2024,14,2024-12-08,Titans,Jaguars,
2024,14,2024-12-08,Dolphins,Jets,
2024,14,2024-12-08,Eagles,Panthers,
2024,14,2024-12-08,Buccaneers,Raiders,
2024,14,2024-12-08,Giants,Saints,
2024,14,2024-12-08,Cardinals,Seahawks,
2024,14,2024-12-09,Cowboys,Bengals,
2024,15,2024-12-12,49ers,Rams,
2024,15,2024-12-15,Titans,Bengals,
2024,15,2024-12-15,Lions,Bills,
2024,15,2024-12-15,Chargers,Buccaneers,
2024,15,2024-12-15,Browns,Chiefs,
2024,15,2024-12-15,Broncos,Colts,
2024,15,2024-12-15,Saints,Commanders,
2024,15,2024-12-15,Panthers,Cowboys,
2024,15,2024-12-15,Texans,Dolphins,
2024,15,2024-12-15,Jaguars,Jets,
2024,15,2024-12-15,Seahawks,Packers,
2024,15,2024-12-15,Cardinals,Patriots,
2024,15,2024-12-15,Giants,Ravens,
2024,15,2024-12-15,Eagles,Steelers,
2024,15,2024-12-16,Vikings,Bears,
2024,15,2024-12-16,Raiders,Falcons,
2024,16,2024-12-19,Chargers,Broncos,
2024,16,2024-12-21,Ravens,Steelers,
2024,16,2024-12-21,Chiefs,Texans,
2024,16,2024-12-22,Dolphins,49ers,
2024,16,2024-12-22,Bengals,Browns,
2024,16,2024-12-22,Cowboys,Buccaneers,
2024,16,2024-12-22,Panthers,Cardinals,
2024,16,2024-12-22,Commanders,Eagles,
2024,16,2024-12-22,Falcons,Giants,
2024,16,2024-12-22,Raiders,Jaguars,
2024,16,2024-12-22,Bears,Lions,
2024,16,2024-12-22,Bills,Patriots,
2024,16,2024-12-22,Jets,Rams,
2024,16,2024-12-22,Colts,Titans,
2024,16,2024-12-22,Seahawks,Vikings,
2024,16,2024-12-23,Packers,Saints,
2024,17,2024-12-25,Steelers,Chiefs,
2024,17,2024-12-25,Texans,Ravens,
2024,17,2024-12-26,Bears,Seahawks,
2024,17,2024-12-28,Bengals,Broncos,
2024,17,2024-12-28,Rams,Cardinals,
2024,17,2024-12-28,Patriots,Chargers,
2024,17,2024-12-29,Giants,Colts,
2024,17,2024-12-29,Eagles,Cowboys,
2024,17,2024-12-29,Browns,Dolphins,
2024,17,2024-12-29,Commanders,Falcons,
2024,17,2024-12-29,Bills,Jets,
2024,17,2024-12-29,Vikings,Packers,
2024,17,2024-12-29,Buccaneers,Panthers,
2024,17,2024-12-29,Saints,Raiders,
2024,17,2024-12-29,Jaguars,Titans,
2024,17,2024-12-30,49ers,Lions,
2024,18,2025-01-04,Steelers,Bengals,
2024,18,2025-01-04,Ravens,Browns,
2024,18,2025-01-05,Cardinals,49ers,
2024,18,2025-01-05,Packers,Bears,
2024,18,2025-01-05,Patriots,Bills,
2024,18,2025-01-05,Raiders,Chargers,
2024,18,2025-01-05,Broncos,Chiefs,
2024,18,2025-01-05,Cowboys,Commanders,
2024,18,2025-01-05,Jets,Dolphins,
2024,18,2025-01-05,Eagles,Giants,
2024,18,2025-01-05,Colts,Jaguars,
2024,18,2025-01-05,Falcons,Panthers,
2024,18,2025-01-05,Buccaneers,Saints,
2024,18,2025-01-05,Rams,Seahawks,
2024,18,2025-01-05,Titans,Texans,
2024,18,2025-01-05,Lions,Vikings,
2024,19,2025-01-11,Texans,Chargers,
2024,19,2025-01-11,Ravens,Steelers,
2024,19,2025-01-12,Bills,Broncos,
2024,19,2025-01-12,Buccaneers,Commanders,
2024,19,2025-01-12,Eagles,Packers,
2024,19,2025-01-13,Rams,Vikings,
2024,20,2025-01-18,Lions,Commanders,
2024,20,2025-01-18,Chiefs,Texans,
2024,20,2025-01-19,Eagles,Rams,
2024,20,2025-01-19,Bills,Ravens,
2024,21,2025-01-26,Chiefs,Bills,
2024,21,2025-01-26,Eagles,Commanders,
2024,22,2025-02-09,Eagles,Chiefs,
2025,1,2025-09-04,Eagles,Cowboys,
2025,1,2025-09-05,Chargers,Chiefs,
2025,1,2025-09-07,Seahawks,49ers,
2025,1,2025-09-07,Browns,Bengals,
2025,1,2025-09-07,Falcons,Buccaneers,
2025,1,2025-09-07,Saints,Cardinals,
2025,1,2025-09-07,Colts,Dolphins,
2025,1,2025-09-07,Commanders,Giants,
2025,1,2025-09-07,Packers,Lions,
2025,1,2025-09-07,Jaguars,Panthers,
2025,1,2025-09-07,Patriots,Raiders,
2025,1,2025-09-07,Bills,Ravens,
2025,1,2025-09-07,Jets,Steelers,
2025,1,2025-09-07,Rams,Texans,
2025,1,2025-09-07,Broncos,Titans,
2025,1,2025-09-08,Bears,Vikings,
2025,2,2025-09-11,Packers,Commanders,
2025,2,2025-09-14,Saints,49ers,
2025,2,2025-09-14,Lions,Bears,
2025,2,2025-09-14,Jets,Bills,
2025,2,2025-09-14,Colts,Broncos,
2025,2,2025-09-14,Ravens,Browns,
2025,2,2025-09-14,Chiefs,Eagles,
2025,2,2025-09-14,Vikings,Falcons,
2025,2,2025-09-14,Cowboys,Giants,
2025,2,2025-09-14,Bengals,Jaguars,
2025,2,2025-09-14,Cardinals,Panthers,
2025,2,2025-09-14,Dolphins,Patriots,
2025,2,2025-09-14,Titans,Rams,
2025,2,2025-09-14,Steelers,Seahawks,
2025,2,2025-09-15,Texans,Buccaneers,
2025,2,2025-09-15,Raiders,Chargers,
2025,3,2025-09-18,Bills,Dolphins,
2025,3,2025-09-21,Vikings,Bengals,
2025,3,2025-09-21,Chargers,Broncos,
2025,3,2025-09-21,49ers,Cardinals,
2025,3,2025-09-21,Giants,Chiefs,
2025,3,2025-09-21,Titans,Colts,
2025,3,2025-09-21,Bears,Cowboys,
2025,3,2025-09-21,Panthers,Falcons,
2025,3,2025-09-21,Buccaneers,Jets,
2025,3,2025-09-21,Browns,Packers,
2025,3,2025-09-21,Commanders,Raiders,
2025,3,2025-09-21,Eagles,Rams,
2025,3,2025-09-21,Seahawks,Saints,
2025,3,2025-09-21,Patriots,Steelers,
2025,3,2025-09-21,Jaguars,Texans,
2025,3,2025-09-22,Ravens,Lions,
2025,4,2025-09-25,Cardinals,Seahawks,
2025,4,2025-09-28,Raiders,Bears,
2025,4,2025-09-28,Lions,Browns,
2025,4,2025-09-28,Giants,Chargers,
2025,4,2025-09-28,Rams,Colts,
2025,4,2025-09-28,Falcons,Commanders,
2025,4,2025-09-28,Buccaneers,Eagles,
2025,4,2025-09-28,49ers,Jaguars,
2025,4,2025-09-28,Cowboys,Packers,
2025,4,2025-09-28,Patriots,Panthers,
2025,4,2025-09-28,Chiefs,Ravens,
2025,4,2025-09-28,Bills,Saints,
2025,4,2025-09-28,Texans,Titans,
2025,4,2025-09-28,Steelers,Vikings,
2025,4,2025-09-29,Broncos,Bengals,
2025,4,2025-09-29,Dolphins,Jets,
2025,5,2025-10-02,Rams,49ers,
2025,5,2025-10-05,Eagles,Broncos,
2025,5,2025-10-05,Seahawks,Buccaneers,
2025,5,2025-10-05,Chargers,Commanders,
2025,5,2025-10-05,Jets,Cowboys,
2025,5,2025-10-05,Panthers,Dolphins,
2025,5,2025-10-05,Saints,Giants,
2025,5,2025-10-05,Bengals,Lions,
2025,5,2025-10-05,Bills,Patriots,
2025,5,2025-10-05,Colts,Raiders,
2025,5,2025-10-05,Ravens,Texans,
2025,5,2025-10-05,Cardinals,Titans,
2025,5,2025-10-05,Browns,Vikings,
2025,5,2025-10-06,Jaguars,Chiefs,
2025,6,2025-10-09,Giants,Eagles,
2025,6,2025-10-12,Buccaneers,49ers,
2025,6,2025-10-12,Packers,Bengals,
2025,6,2025-10-12,Jets,Broncos,
2025,6,2025-10-12,Steelers,Browns,
2025,6,2025-10-12,Colts,Cardinals,
2025,6,2025-10-12,Dolphins,Chargers,
2025,6,2025-10-12,Panthers,Cowboys,
2025,6,2025-10-12,Chiefs,Lions,
2025,6,2025-10-12,Saints,Patriots,
2025,6,2025-10-12,Ravens,Rams,
2025,6,2025-10-12,Jaguars,Seahawks,
2025,6,2025-10-12,Raiders,Titans,
2025,6,2025-10-13,Commanders,Bears,
2025,6,2025-10-13,Falcons,Bills,
2025,7,2025-10-16,Bengals,Steelers,
2025,7,2025-10-19,Chargers,Colts,
2025,7,2025-10-19,Cowboys,Commanders,
2025,7,2025-10-19,Browns,Dolphins,
2025,7,2025-10-19,Vikings,Eagles,
2025,7,2025-10-19,49ers,Falcons,
2025,7,2025-10-19,Broncos,Giants,
2025,7,2025-10-19,Cardinals,Packers,
2025,7,2025-10-19,Jets,Panthers,
2025,7,2025-10-19,Titans,Patriots,
2025,7,2025-10-19,Chiefs,Raiders,
2025,7,2025-10-19,Jaguars,Rams,
2025,7,2025-10-19,Bears,Saints,
2025,7,2025-10-20,Lions,Buccaneers,
2025,7,2025-10-20,Seahawks,Texans,
2025,8,2025-10-23,Chargers,Vikings,
2025,8,2025-10-26,Texans,49ers,
2025,8,2025-10-26,Ravens,Bears,
2025,8,2025-10-26,Panthers,Bills,
2025,8,2025-10-26,Patriots,Browns,
2025,8,2025-10-26,Saints,Buccaneers,
2025,8,2025-10-26,Broncos,Cowboys,
2025,8,2025-10-26,Falcons,Dolphins,
2025,8,2025-10-26,Eagles,Giants,
2025,8,2025-10-26,Bengals,Jets,
2025,8,2025-10-26,Steelers,Packers,
2025,8,2025-10-26,Colts,Titans,
2025,8,2025-10-27,Chiefs,Commanders,
2025,9,2025-10-30,Dolphins,Ravens,
2025,9,2025-11-02,Giants,49ers,
2025,9,2025-11-02,Bengals,Bears,
2025,9,2025-11-02,Texans,Broncos,
2025,9,2025-11-02,Titans,Chargers,
2025,9,2025-11-02,Bills,Chiefs,
2025,9,2025-11-02,Steelers,Colts,
2025,9,2025-11-02,Patriots,Falcons,
2025,9,2025-11-02,Raiders,Jaguars,
2025,9,2025-11-02,Packers,Panthers,
2025,9,2025-11-02,Rams,Saints,
2025,9,2025-11-02,Commanders,Seahawks,
2025,9,2025-11-02,Lions,Vikings,
2025,9,2025-11-03,Cowboys,Cardinals,
2025,10,2025-11-06,Broncos,Raiders,
2025,10,2025-11-09,Dolphins,Bills,
2025,10,2025-11-09,Jets,Browns,
2025,10,2025-11-09,Seahawks,Cardinals,
2025,10,2025-11-09,Colts,Falcons,
2025,10,2025-11-09,Bears,Giants,
2025,10,2025-11-09,Texans,Jaguars,
2025,10,2025-11-09,Commanders,Lions,
2025,10,2025-11-09,Buccaneers,Patriots,
2025,10,2025-11-09,49ers,Rams,
2025,10,2025-11-09,Vikings,Ravens,
2025,10,2025-11-09,Panthers,Saints,
2025,10,2025-11-09,Chargers,Steelers,
2025,10,2025-11-10,Packers,Eagles,
2025,11,2025-11-13,Patriots,Jets,
2025,11,2025-11-16,Cardinals,49ers,
2025,11,2025-11-16,Vikings,Bears,
2025,11,2025-11-16,Steelers,Bengals,
2025,11,2025-11-16,Bills,Buccaneers,
2025,11,2025-11-16,Jaguars,Chargers,
2025,11,2025-11-16,Broncos,Chiefs,
2025,11,2025-11-16,Dolphins,Commanders,
2025,11,2025-11-16,Eagles,Lions,
2025,11,2025-11-16,Giants,Packers,
2025,11,2025-11-16,Falcons,Panthers,
2025,11,2025-11-16,Browns,Ravens,
2025,11,2025-11-16,Rams,Seahawks,
2025,11,2025-11-16,Titans,Texans,
2025,11,2025-11-17,Raiders,Cowboys,
2025,12,2025-11-20,Texans,Bills,
2025,12,2025-11-23,Raiders,Browns,
2025,12,2025-11-23,Rams,Buccaneers,
2025,12,2025-11-23,Chiefs,Colts,
2025,12,2025-11-23,Cowboys,Eagles,
2025,12,2025-11-23,Saints,Falcons,
2025,12,2025-11-23,Lions,Giants,
2025,12,2025-11-23,Cardinals,Jaguars,
2025,12,2025-11-23,Ravens,Jets,
2025,12,2025-11-23,Bengals,Patriots,
2025,12,2025-11-23,Titans,Seahawks,
2025,12,2025-11-23,Bears,Steelers,
2025,12,2025-11-23,Packers,Vikings,
2025,12,2025-11-24,49ers,Panthers,
2025,13,2025-11-27,Ravens,Bengals,
2025,13,2025-11-27,Cowboys,Chiefs,
2025,13,2025-11-27,Lions,Packers,
2025,13,2025-11-28,Eagles,Bears,
2025,13,2025-11-30,Browns,49ers,
2025,13,2025-11-30,Steelers,Bills,
2025,13,2025-11-30,Commanders,Broncos,
2025,13,2025-11-30,Buccaneers,Cardinals,
2025,13,2025-11-30,Jets,Falcons,
2025,13,2025-11-30,Titans,Jaguars,
2025,13,2025-11-30,Chargers,Raiders,
2025,13,2025-11-30,Panthers,Rams,
2025,13,2025-11-30,Dolphins,Saints,
2025,13,2025-11-30,Colts,Texans,
2025,13,2025-11-30,Seahawks,Vikings,
2025,13,2025-12-01,Patriots,Giants,
2025,14,2025-12-04,Lions,Cowboys,
2025,14,2025-12-07,Packers,Bears,
2025,14,2025-12-07,Bills,Bengals,
2025,14,2025-12-07,Raiders,Broncos,
2025,14,2025-12-07,Jaguars,Colts,
2025,14,2025-12-07,Vikings,Commanders,
2025,14,2025-12-07,Jets,Dolphins,
2025,14,2025-12-07,Cardinals,Rams,
2025,14,2025-12-07,Buccaneers,Saints,
2025,14,2025-12-07,Falcons,Seahawks,
2025,14,2025-12-07,Ravens,Steelers,
2025,14,2025-12-07,Chiefs,Texans,
2025,14,2025-12-07,Browns,Titans,
2025,14,2025-12-08,Chargers,Eagles,
2025,15,2025-12-11,Buccaneers,Falcons,
2025,15,2025-12-14,Patriots,Bills,
2025,15,2025-12-14,Bears,Browns,
2025,15,2025-12-14,Texans,Cardinals,
2025,15,2025-12-14,Chiefs,Chargers,
2025,15,2025-12-14,Seahawks,Colts,
2025,15,2025-12-14,Giants,Commanders,
2025,15,2025-12-14,Jaguars,Jets,
2025,15,2025-12-14,Rams,Lions,
2025,15,2025-12-14,Broncos,Packers,
2025,15,2025-12-14,Saints,Panthers,
2025,15,2025-12-14,Eagles,Raiders,
2025,15,2025-12-14,Bengals,Ravens,
2025,15,2025-12-14,49ers,Titans,
2025,15,2025-12-14,Cowboys,Vikings,
2025,15,2025-12-15,Steelers,Dolphins,
2025,16,2025-12-18,Seahawks,Rams,
2025,16,2025-12-21,Dolphins,Bengals,
2025,16,2025-12-21,Browns,Bills,
2025,16,2025-12-21,Panthers,Buccaneers,
2025,16,2025-12-21,Cowboys,Chargers,
2025,16,2025-12-21,Titans,Chiefs,
2025,16,2025-12-21,Cardinals,Falcons,
2025,16,2025-12-21,Broncos,Jaguars,
2025,16,2025-12-21,Saints,Jets,
2025,16,2025-12-21,Ravens,Patriots,
2025,16,2025-12-21,Texans,Raiders,
2025,16,2025-12-21,Lions,Steelers,
2025,16,2025-12-21,Giants,Vikings,
2025,16,2025-12-22,Colts,49ers,
2025,17,2025-12-25,Chiefs,Broncos,
2025,17,2025-12-25,Commanders,Cowboys,
2025,17,2025-12-25,Vikings,Lions,
2025,17,2025-12-28,49ers,Bears,
2025,17,2025-12-28,Dolphins,Buccaneers,
2025,17,2025-12-28,Bills,Eagles,
2025,17,2025-12-28,Colts,Jaguars,
2025,17,2025-12-28,Jets,Patriots,
2025,17,2025-12-28,Titans,Saints,
2025,17,2025-12-28,Browns,Steelers,
2025,17,2025-12-29,Falcons,Rams,
2025,16,,Commanders,Eagles,
2025,16,,Bears,Packers,
2025,17,,Bengals,Cardinals,
2025,17,,Raiders,Giants,
2025,17,,Packers,Ravens,
2025,17,,Panthers,Seahawks,
2025,17,,Chargers,Texans,
2025,18,,Bengals,Browns,
2025,18,,Rams,Cardinals,
2025,18,,Broncos,Chargers,
2025,18,,Raiders,Chiefs,
2025,18,,Texans,Colts,
2025,18,,Eagles,Commanders,
2025,18,,Giants,Cowboys,
2025,18,,Patriots,Dolphins,
2025,18,,Bills,Jets,
2025,18,,Bears,Lions,
2025,18,,Vikings,Packers,
2025,18,,Buccaneers,Panthers,
2025,18,,Steelers,Ravens,
2025,18,,Falcons,Saints,
2025,18,,49ers,Seahawks,
2025,18,,Jaguars,Titans,
